MyPaddlePosition	MyPaddleVelocity	MyPaddleTimeAsIs	OpponentPaddle	OpponentVelocity	BallPositionX	BallPositionY	BallVelocityX	BallVelocityY	
"-2.085001"	"0"	"0.3485107"	"2.08522"	"0"	"-1.378623"	"0.3569125"	"2.832552"	"-3.646518"	
"-2.085001"	"0"	"0.3694687"	"2.085141"	"0"	"-1.321972"	"0.2839822"	"2.832552"	"-3.646518"	
"-2.085001"	"0"	"0.3903656"	"2.08509"	"0"	"-1.265321"	"0.2110518"	"2.832552"	"-3.646518"	
"-2.085001"	"0"	"0.4120331"	"2.085037"	"0"	"-1.152019"	"0.06519111"	"2.832552"	"-3.646518"	
"-2.085001"	"0"	"0.4329605"	"2.085024"	"0"	"-1.095368"	"-0.007739246"	"2.832552"	"-3.646518"	
"-2.085001"	"0"	"0.453804"	"2.085015"	"0"	"-1.038717"	"-0.0806696"	"2.832552"	"-3.646518"	
"-2.085001"	"4"	"0"	"2.08501"	"0"	"-0.9820656"	"-0.1535999"	"2.832552"	"-3.646518"	
"-2.005001"	"4"	"0.02437592"	"2.085006"	"0"	"-0.9254146"	"-0.2265303"	"2.832552"	"-3.646518"	
"-1.925001"	"4"	"0.04586029"	"2.085004"	"0"	"-0.8687635"	"-0.2994606"	"2.832552"	"-3.646518"	
"-1.845001"	"4"	"0.06703186"	"2.085003"	"0"	"-0.8121125"	"-0.372391"	"2.832552"	"-3.646518"	
"-1.765"	"4"	"0.08830261"	"2.085002"	"0"	"-0.7554614"	"-0.4453213"	"2.832552"	"-3.646518"	
"-1.685"	"4"	"0.1101913"	"2.085001"	"0"	"-0.6988103"	"-0.5182517"	"2.832552"	"-3.646518"	
"-1.605"	"4"	"0.1315308"	"2.085001"	"0"	"-0.6421593"	"-0.591182"	"2.832552"	"-3.646518"	
"-1.525"	"4"	"0.1522064"	"2.085001"	"0"	"-0.5855082"	"-0.6641123"	"2.832552"	"-3.646518"	
"-1.445"	"4"	"0.1764374"	"2.085001"	"0"	"-0.5288572"	"-0.7370427"	"2.832552"	"-3.646518"	
"-1.285"	"4"	"0.1972122"	"2.085001"	"0"	"-0.4155551"	"-0.8829033"	"2.832552"	"-3.646518"	
"-1.205"	"4"	"0.2183838"	"2.085001"	"0"	"-0.3589041"	"-0.9558337"	"2.832552"	"-3.646518"	
"-1.125"	"4"	"0.2389145"	"2.085001"	"0"	"-0.3022531"	"-1.028764"	"2.832552"	"-3.646518"	
"-1.045"	"4"	"0.2598343"	"2.025001"	"3"	"-0.245602"	"-1.101694"	"2.832552"	"-3.646518"	
"-0.9650001"	"4"	"0.2807846"	"1.965001"	"3"	"-0.188951"	"-1.174625"	"2.832552"	"-3.646518"	
"-0.8850001"	"4"	"0.3022079"	"1.905001"	"3"	"-0.1322999"	"-1.247555"	"2.832552"	"-3.646518"	
"-0.8050001"	"4"	"0.3263702"	"1.845001"	"3"	"-0.0756489"	"-1.320485"	"2.832552"	"-3.646518"	
"-0.7250001"	"4"	"0.3477402"	"1.785001"	"3"	"-0.01899787"	"-1.393416"	"2.832552"	"-3.646518"	
"-0.6450002"	"4"	"0.3686829"	"1.725001"	"3"	"0.03765317"	"-1.466346"	"2.832552"	"-3.646518"	
"-0.5650002"	"4"	"0.3899002"	"1.665001"	"3"	"0.0943042"	"-1.539276"	"2.832552"	"-3.646518"	
"-0.4850002"	"4"	"0.4106598"	"1.605001"	"3"	"0.1509552"	"-1.612207"	"2.832552"	"-3.646518"	
"-0.4050002"	"4"	"0.4314194"	"1.545001"	"3"	"0.2076063"	"-1.685137"	"2.832552"	"-3.646518"	
"-0.3250002"	"4"	"0.4529419"	"1.485001"	"3"	"0.2642573"	"-1.758067"	"2.832552"	"-3.646518"	
"-0.1650002"	"4"	"0.4774475"	"1.365001"	"3"	"0.3775594"	"-1.903928"	"2.832552"	"-3.646518"	
"-0.08500023"	"4"	"0.4983673"	"1.305001"	"3"	"0.4342104"	"-1.976858"	"2.832552"	"-3.646518"	
"-0.005000234"	"4"	"0.5191727"	"1.245001"	"3"	"0.4908614"	"-2.049789"	"2.832552"	"-3.646518"	
"0.07499976"	"4"	"0.5405197"	"1.185001"	"3"	"0.5475125"	"-2.122719"	"2.832552"	"-3.646518"	
"0.1549998"	"4"	"0.5618973"	"1.125001"	"3"	"0.6041635"	"-2.195649"	"2.832552"	"-3.646518"	
"0.2349998"	"4"	"0.5826263"	"1.065001"	"3"	"0.6608146"	"-2.26858"	"2.832552"	"-3.646518"	
"0.3087522"	"3.416276"	"0"	"1.005002"	"3"	"0.7237132"	"-2.341003"	"4.215755"	"3.828843"	
"0.3770778"	"3.416276"	"0.02453613"	"0.9450015"	"3"	"0.8080283"	"-2.264426"	"4.215755"	"3.828843"	
"0.4454033"	"3.416276"	"0.0461731"	"0.8850015"	"3"	"0.8923435"	"-2.187849"	"4.215755"	"3.828843"	
"0.5137288"	"3.416276"	"0.06772614"	"0.8250015"	"3"	"0.9766586"	"-2.111272"	"4.215755"	"3.828843"	
"0.5820543"	"3.416276"	"0.08879852"	"0.7650015"	"3"	"1.060974"	"-2.034695"	"4.215755"	"3.828843"	
"0.6503798"	"3.416276"	"0.1107101"	"0.7050015"	"3"	"1.145289"	"-1.958119"	"4.215755"	"3.828843"	
"0.7870309"	"3.416276"	"0.1351395"	"0.5850015"	"3"	"1.313919"	"-1.804965"	"4.215755"	"3.828843"	
"0.8553564"	"3.416276"	"0.1563492"	"0.5250015"	"3"	"1.398234"	"-1.728388"	"4.215755"	"3.828843"	
"0.9236819"	"3.416276"	"0.1767273"	"0.4650015"	"3"	"1.482549"	"-1.651811"	"4.215755"	"3.828843"	
"0.9920074"	"3.416276"	"0.1980667"	"0.4050015"	"3"	"1.566864"	"-1.575234"	"4.215755"	"3.828843"	
"1.060333"	"3.416276"	"0.2194214"	"0.3450015"	"3"	"1.651179"	"-1.498658"	"4.215755"	"3.828843"	
"1.128659"	"3.416276"	"0.2413559"	"0.2850015"	"3"	"1.735494"	"-1.422081"	"4.215755"	"3.828843"	
"1.196984"	"3.416276"	"0.2618332"	"0.2250015"	"3"	"1.819809"	"-1.345504"	"4.215755"	"3.828843"	
"1.26531"	"3.416276"	"0.2829056"	"0.1650015"	"3"	"1.904124"	"-1.268927"	"4.215755"	"3.828843"	
"1.333635"	"3.416276"	"0.3039398"	"0.1050015"	"3"	"1.988439"	"-1.19235"	"4.215755"	"3.828843"	
"1.401961"	"3.416276"	"0.3290634"	"0.04500151"	"3"	"2.072754"	"-1.115773"	"4.215755"	"3.828843"	
"1.470286"	"3.416276"	"0.3504639"	"-0.01499849"	"3"	"2.157069"	"-1.039197"	"4.215755"	"3.828843"	
"1.538612"	"3.416276"	"0.3712616"	"-0.07499848"	"3"	"2.241385"	"-0.9626197"	"4.215755"	"3.828843"	
"1.675263"	"3.416276"	"0.3932495"	"-0.1949985"	"3"	"2.200724"	"-0.8217458"	"-4.215755"	"3.828843"	
"1.743588"	"3.416276"	"0.4146729"	"-0.2549985"	"3"	"2.116409"	"-0.7451689"	"-4.215755"	"3.828843"	
"1.811914"	"3.416276"	"0.4356155"	"-0.3149985"	"3"	"2.032094"	"-0.668592"	"-4.215755"	"3.828843"	
"1.880239"	"3.416276"	"0.4565735"	"-0.3749985"	"3"	"1.947779"	"-0.5920151"	"-4.215755"	"3.828843"	
"1.948565"	"3.416276"	"0.4811325"	"-0.4349985"	"3"	"1.863464"	"-0.5154382"	"-4.215755"	"3.828843"	
"2.01689"	"3.416276"	"0.5041428"	"-0.4949985"	"3"	"1.779149"	"-0.4388613"	"-4.215755"	"3.828843"	
"2.085216"	"3.416276"	"0.5258408"	"-0.5549985"	"3"	"1.694834"	"-0.3622845"	"-4.215755"	"3.828843"	
"2.085138"	"0"	"0"	"-0.6149985"	"3"	"1.610519"	"-0.2857076"	"-4.215755"	"3.828843"	
"2.085088"	"0"	"0.02083588"	"-0.6749985"	"3"	"1.526204"	"-0.2091308"	"-4.215755"	"3.828843"	
"2.085057"	"0"	"0.0418396"	"-0.7349985"	"3"	"1.441889"	"-0.1325539"	"-4.215755"	"3.828843"	
"2.085036"	"0"	"0.06245422"	"-0.7949985"	"3"	"1.357574"	"-0.05597704"	"-4.215755"	"3.828843"	
"2.085015"	"0"	"0.08712769"	"-0.9149985"	"3"	"1.188943"	"0.09717669"	"-4.215755"	"3.828843"	
"2.08501"	"0"	"0.1081772"	"-0.9749985"	"3"	"1.104628"	"0.1737536"	"-4.215755"	"3.828843"	
"2.085006"	"0"	"0.1294556"	"-1.034998"	"3"	"1.020313"	"0.2503304"	"-4.215755"	"3.828843"	
"2.085004"	"0"	"0.1516953"	"-1.094998"	"3"	"0.9359981"	"0.3269073"	"-4.215755"	"3.828843"	
"2.085003"	"0"	"0.173439"	"-1.154998"	"3"	"0.851683"	"0.4034841"	"-4.215755"	"3.828843"	
"2.085002"	"0"	"0.1999207"	"-1.214998"	"3"	"0.7673679"	"0.480061"	"-4.215755"	"3.828843"	
"2.085001"	"0"	"0.2310104"	"-1.334998"	"0"	"0.5987377"	"0.6332148"	"-4.215755"	"3.828843"	
"2.085001"	"0"	"0.2539215"	"-1.334998"	"0"	"0.5144225"	"0.7097917"	"-4.215755"	"3.828843"	
"2.085001"	"-4"	"0"	"-1.334998"	"0"	"0.4301074"	"0.7863685"	"-4.215755"	"3.828843"	
"2.005001"	"-4"	"0.02139282"	"-1.334998"	"0"	"0.3457923"	"0.8629454"	"-4.215755"	"3.828843"	
"1.925001"	"-4"	"0.04305267"	"-1.334998"	"0"	"0.2614772"	"0.9395223"	"-4.215755"	"3.828843"	
"1.845001"	"-4"	"0.06414795"	"-1.334998"	"0"	"0.1771621"	"1.016099"	"-4.215755"	"3.828843"	
"1.765"	"-4"	"0.08486938"	"-1.334998"	"0"	"0.09284696"	"1.092676"	"-4.215755"	"3.828843"	
"1.685"	"-4"	"0.1056366"	"-1.334998"	"0"	"0.008531854"	"1.169253"	"-4.215755"	"3.828843"	
"1.605"	"-4"	"0.1270065"	"-1.334998"	"0"	"-0.07578325"	"1.24583"	"-4.215755"	"3.828843"	
"1.525"	"-4"	"0.1478424"	"-1.334998"	"0"	"-0.1600984"	"1.322407"	"-4.215755"	"3.828843"	
"1.445"	"-4"	"0.1686249"	"-1.334998"	"0"	"-0.2444135"	"1.398983"	"-4.215755"	"3.828843"	
"1.285"	"-4"	"0.1906586"	"-1.334998"	"0"	"-0.4130437"	"1.552137"	"-4.215755"	"3.828843"	
"1.205"	"-4"	"0.2128296"	"-1.334998"	"0"	"-0.4973588"	"1.628714"	"-4.215755"	"3.828843"	
"1.125"	"-4"	"0.2335434"	"-1.334998"	"0"	"-0.5816739"	"1.705291"	"-4.215755"	"3.828843"	
"1.045"	"-4"	"0.2542191"	"-1.334998"	"0"	"-0.665989"	"1.781868"	"-4.215755"	"3.828843"	
"0.9650001"	"-4"	"0.2747116"	"-1.334998"	"0"	"-0.7503042"	"1.858444"	"-4.215755"	"3.828843"	
"0.8850001"	"-4"	"0.2961197"	"-1.334998"	"0"	"-0.8346193"	"1.935021"	"-4.215755"	"3.828843"	
"0.8050001"	"-4"	"0.316925"	"-1.334998"	"0"	"-0.9189344"	"2.011598"	"-4.215755"	"3.828843"	
"0.7250001"	"-4"	"0.3381348"	"-1.334998"	"0"	"-1.00325"	"2.088175"	"-4.215755"	"3.828843"	
"0.6450002"	"-4"	"0.3600235"	"-1.334998"	"0"	"-1.087565"	"2.164752"	"-4.215755"	"3.828843"	
"0.5650002"	"-4"	"0.3811188"	"-1.334998"	"0"	"-1.17188"	"2.241329"	"-4.215755"	"3.828843"	
"0.4850002"	"-4"	"0.4021454"	"-1.334998"	"0"	"-1.256195"	"2.317906"	"-4.215755"	"3.828843"	
"0.4050002"	"-4"	"0.4282303"	"-1.334998"	"0"	"0"	"0"	"0"	"0"	
"0.3250002"	"-4"	"0.4499435"	"-1.334998"	"0"	"0"	"-0.06"	"0"	"-3"	
"0.1650002"	"-4"	"0.4731522"	"-1.274998"	"-3"	"0"	"-0.18"	"0"	"-3"	
"0.08500023"	"-4"	"0.496521"	"-1.214998"	"-3"	"0"	"-0.24"	"0"	"-3"	
"0.005000234"	"-4"	"0.5198822"	"-1.154998"	"-3"	"0"	"-0.3"	"0"	"-3"	
"-0.07499976"	"-4"	"0.5428925"	"-1.094998"	"-3"	"0"	"-0.36"	"0"	"-3"	
"-0.1549998"	"-4"	"0.5660706"	"-1.034998"	"-3"	"0"	"-0.42"	"0"	"-3"	
"-0.2349998"	"-4"	"0.5864487"	"-0.9749984"	"-3"	"0"	"-0.48"	"0"	"-3"	
"-0.3149998"	"-4"	"0.6075516"	"-0.9149984"	"-3"	"0"	"-0.54"	"0"	"-3"	
"-0.3949997"	"-4"	"0.6286087"	"-0.8549984"	"-3"	"0"	"-0.6"	"0"	"-3"	
"-0.4749997"	"-4"	"0.649147"	"-0.7949984"	"-3"	"0"	"-0.66"	"0"	"-3"	
"-0.6349997"	"-4"	"0.6709976"	"-0.6749984"	"-3"	"0"	"-0.78"	"0"	"-3"	
"-0.7149997"	"-4"	"0.6929703"	"-0.6149984"	"-3"	"0"	"-0.84"	"0"	"-3"	
"-0.7149997"	"0"	"0"	"-0.5549984"	"-3"	"0"	"-0.9"	"0"	"-3"	
"-0.7149997"	"0"	"0.02056122"	"-0.4949984"	"-3"	"0"	"-0.96"	"0"	"-3"	
"-0.7149997"	"0"	"0.0421524"	"-0.4349984"	"-3"	"0"	"-1.02"	"0"	"-3"	
"-0.7149997"	"0"	"0.06301117"	"-0.3749984"	"-3"	"0"	"-1.08"	"0"	"-3"	
"-0.7149997"	"0"	"0.08382416"	"-0.3149984"	"-3"	"0"	"-1.14"	"0"	"-3"	
"-0.7149997"	"0"	"0.1050339"	"-0.2549984"	"-3"	"0"	"-1.2"	"0"	"-3"	
"-0.7149997"	"0"	"0.1255264"	"-0.1949984"	"-3"	"0"	"-1.26"	"0"	"-3"	
"-0.7149997"	"0"	"0.1462631"	"-0.1349984"	"-3"	"0"	"-1.32"	"0"	"-3"	
"-0.7149997"	"0"	"0.1672287"	"-0.07499838"	"-3"	"0"	"-1.38"	"0"	"-3"	
"-0.7149997"	"0"	"0.1878586"	"-0.01499838"	"-3"	"0"	"-1.44"	"0"	"-3"	
"-0.7149997"	"4"	"0"	"0.04500162"	"-3"	"0"	"-1.5"	"0"	"-3"	
"-0.6349997"	"4"	"0.02100372"	"0.1050016"	"-3"	"0"	"-1.559999"	"0"	"-3"	
"-0.5549997"	"4"	"0.04177856"	"0.1650016"	"-3"	"0"	"-1.619999"	"0"	"-3"	
"-0.4749997"	"4"	"0.06249237"	"0.1650016"	"0"	"0"	"-1.679999"	"0"	"-3"	
"-0.3949997"	"4"	"0.08280182"	"0.1650016"	"0"	"0"	"-1.739999"	"0"	"-3"	
"-0.2349998"	"4"	"0.1161728"	"0.1650016"	"0"	"0"	"-1.859999"	"0"	"-3"	
"-0.1549998"	"4"	"0.1377029"	"0.1650016"	"0"	"0"	"-1.919999"	"0"	"-3"	
"-0.07499976"	"4"	"0.1587448"	"0.1650016"	"0"	"0"	"-1.979999"	"0"	"-3"	
"0.005000234"	"4"	"0.1794968"	"0.1650016"	"0"	"0"	"-2.039999"	"0"	"-3"	
"0.08500023"	"4"	"0.2005386"	"0.1650016"	"0"	"0"	"-2.099999"	"0"	"-3"	
"0.1650002"	"4"	"0.2213821"	"0.1650016"	"0"	"0"	"-2.159999"	"0"	"-3"	
"0.2350789"	"2.809375"	"0"	"0.1650016"	"0"	"0.00992131"	"-2.185694"	"-0.7505253"	"3.15"	
"0.3474539"	"2.809375"	"0.02548981"	"0.1650016"	"0"	"-0.0200997"	"-2.059694"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0"	"0.1650016"	"0"	"-0.03511021"	"-1.996694"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0.02090454"	"0.1650016"	"0"	"-0.05012072"	"-1.933694"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0.04168701"	"0.1650016"	"0"	"-0.06513122"	"-1.870694"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0.06269836"	"0.1650016"	"0"	"-0.08014172"	"-1.807694"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0.08337402"	"0.1650016"	"0"	"-0.09515223"	"-1.744694"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0.1039886"	"0.1650016"	"0"	"-0.1101627"	"-1.681695"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0.1283722"	"0.1650016"	"0"	"-0.1251732"	"-1.618695"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0.1481171"	"0.1650016"	"0"	"-0.1401837"	"-1.555695"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0.1695175"	"0.1650016"	"0"	"-0.1551943"	"-1.492695"	"-0.7505253"	"3.15"	
"0.4036414"	"0"	"0.1910095"	"0.1650016"	"0"	"-0.1702048"	"-1.429695"	"-0.7505253"	"3.15"	
"0.4036414"	"-4"	"0"	"0.1650016"	"0"	"-0.1852153"	"-1.366695"	"-0.7505253"	"3.15"	
"0.3236414"	"-4"	"0.02120209"	"0.1650016"	"0"	"-0.2002258"	"-1.303695"	"-0.7505253"	"3.15"	
"0.2436414"	"-4"	"0.04196167"	"0.1650016"	"0"	"-0.2152363"	"-1.240695"	"-0.7505253"	"3.15"	
"0.08364142"	"-4"	"0.06665802"	"0.1650016"	"0"	"-0.2452573"	"-1.114695"	"-0.7505253"	"3.15"	
"0.003641427"	"-4"	"0.08755493"	"0.1650016"	"0"	"-0.2602678"	"-1.051695"	"-0.7505253"	"3.15"	
"-0.07635857"	"-4"	"0.1087646"	"0.1650016"	"0"	"-0.2752783"	"-0.9886949"	"-0.7505253"	"3.15"	
"-0.1563586"	"-4"	"0.1292648"	"0.1650016"	"0"	"-0.2902888"	"-0.9256949"	"-0.7505253"	"3.15"	
"-0.2363586"	"-4"	"0.1503525"	"0.1650016"	"0"	"-0.3052993"	"-0.862695"	"-0.7505253"	"3.15"	
"-0.3163586"	"-4"	"0.1714706"	"0.1650016"	"0"	"-0.3203098"	"-0.799695"	"-0.7505253"	"3.15"	
"-0.3963585"	"-4"	"0.1921234"	"0.1650016"	"0"	"-0.3353203"	"-0.7366951"	"-0.7505253"	"3.15"	
"-0.4763585"	"-4"	"0.2203522"	"0.1650016"	"0"	"-0.3503308"	"-0.6736951"	"-0.7505253"	"3.15"	
"-0.5563585"	"-4"	"0.2421875"	"0.1650016"	"0"	"-0.3653413"	"-0.6106951"	"-0.7505253"	"3.15"	
"-0.6363585"	"-4"	"0.2639618"	"0.1650016"	"0"	"-0.3803518"	"-0.5476952"	"-0.7505253"	"3.15"	
"-0.7963585"	"-4"	"0.2854767"	"0.1650016"	"0"	"-0.4103729"	"-0.4216952"	"-0.7505253"	"3.15"	
"-0.8763584"	"-4"	"0.3062897"	"0.1650016"	"0"	"-0.4253834"	"-0.3586952"	"-0.7505253"	"3.15"	
"-0.9563584"	"-4"	"0.326889"	"0.1650016"	"0"	"-0.4403939"	"-0.2956952"	"-0.7505253"	"3.15"	
"-1.036358"	"-4"	"0.3476257"	"0.1650016"	"0"	"-0.4554044"	"-0.2326952"	"-0.7505253"	"3.15"	
"-1.116359"	"-4"	"0.3724976"	"0.1650016"	"0"	"-0.4704149"	"-0.1696952"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0"	"0.1650016"	"0"	"-0.4854254"	"-0.1066952"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0.02076721"	"0.1650016"	"0"	"-0.5004359"	"-0.04369521"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0.04142761"	"0.1650016"	"0"	"-0.5154464"	"0.01930478"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0.06221008"	"0.1650016"	"0"	"-0.5304569"	"0.08230478"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0.08287048"	"0.1650016"	"0"	"-0.5454674"	"0.1453048"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0.1039276"	"0.1650016"	"0"	"-0.5604779"	"0.2083048"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0.1324463"	"0.1650016"	"0"	"-0.5904988"	"0.3343047"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0.1534729"	"0.1650016"	"-3"	"-0.6055093"	"0.3973047"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0.1750336"	"0.2250016"	"-3"	"-0.6205198"	"0.4603047"	"-0.7505253"	"3.15"	
"-1.196359"	"0"	"0.196106"	"0.2850016"	"-3"	"-0.6355302"	"0.5233047"	"-0.7505253"	"3.15"	
"-1.116359"	"4"	"0"	"0.3450016"	"-3"	"-0.6505407"	"0.5863047"	"-0.7505253"	"3.15"	
"-1.036358"	"4"	"0.02049255"	"0.4050016"	"-3"	"-0.6655512"	"0.6493046"	"-0.7505253"	"3.15"	
"-0.9563585"	"4"	"0.04159546"	"0.4650016"	"-3"	"-0.6805617"	"0.7123046"	"-0.7505253"	"3.15"	
"-0.8763585"	"4"	"0.06584167"	"0.5250016"	"-3"	"-0.6955721"	"0.7753046"	"-0.7505253"	"3.15"	
"-0.7963585"	"4"	"0.08728027"	"0.5850016"	"-3"	"-0.7105826"	"0.8383045"	"-0.7505253"	"3.15"	
"-0.7163585"	"4"	"0.1080475"	"0.6450016"	"-3"	"-0.7255931"	"0.9013045"	"-0.7505253"	"3.15"	
"-0.6363586"	"4"	"0.1288452"	"0.7050016"	"-3"	"-0.7406036"	"0.9643044"	"-0.7505253"	"3.15"	
"-0.5563586"	"4"	"0.1503296"	"0.7650016"	"-3"	"-0.755614"	"1.027304"	"-0.7505253"	"3.15"	
"-0.4763586"	"4"	"0.1719971"	"0.8250016"	"-3"	"-0.7706245"	"1.090304"	"-0.7505253"	"3.15"	
"-0.3963586"	"4"	"0.1931305"	"0.8850016"	"-3"	"-0.785635"	"1.153304"	"-0.7505253"	"3.15"	
"-0.2363586"	"4"	"0.2176666"	"1.005002"	"-3"	"-0.8156559"	"1.279304"	"-0.7505253"	"3.15"	
"-0.1563586"	"4"	"0.2392731"	"1.065001"	"0"	"-0.8306664"	"1.342304"	"-0.7505253"	"3.15"	
"-0.07635863"	"4"	"0.2606964"	"1.065001"	"0"	"-0.8456769"	"1.405304"	"-0.7505253"	"3.15"	
"0.003641367"	"4"	"0.2811279"	"1.065001"	"0"	"-0.8606874"	"1.468304"	"-0.7505253"	"3.15"	
"0.003641367"	"0"	"0"	"1.065001"	"0"	"-0.8756979"	"1.531304"	"-0.7505253"	"3.15"	
"0.003641367"	"0"	"0.02110291"	"1.065001"	"0"	"-0.8907083"	"1.594304"	"-0.7505253"	"3.15"	
"0.003641367"	"0"	"0.04174805"	"1.065001"	"0"	"-0.9057188"	"1.657304"	"-0.7505253"	"3.15"	
"0.003641367"	"0"	"0.06611633"	"1.065001"	"0"	"-0.9207293"	"1.720304"	"-0.7505253"	"3.15"	
"0.003641367"	"0"	"0.08769226"	"1.065001"	"0"	"-0.9357398"	"1.783304"	"-0.7505253"	"3.15"	
"0.003641367"	"0"	"0.1090393"	"1.065001"	"0"	"-0.9507502"	"1.846304"	"-0.7505253"	"3.15"	
"0.003641367"	"0"	"0.1303101"	"1.065001"	"0"	"-0.9657607"	"1.909304"	"-0.7505253"	"3.15"	
"0.003641367"	"0"	"0.151062"	"1.065001"	"0"	"-0.9807712"	"1.972304"	"-0.7505253"	"3.15"	
"0.003641367"	"0"	"0.172348"	"1.065001"	"0"	"-1.010792"	"2.098304"	"-0.7505253"	"3.15"	
"-0.07635863"	"-4"	"0"	"1.065001"	"0"	"-1.025803"	"2.161304"	"-0.7505253"	"3.15"	
"-0.1563586"	"-4"	"0.02558899"	"1.068492"	"-0.3752626"	"-1.037322"	"2.185711"	"-0.6466241"	"-3.3075"	
"-0.2363586"	"-4"	"0.04756165"	"1.075998"	"-0.3752626"	"-1.050255"	"2.119561"	"-0.6466241"	"-3.3075"	
"-0.3163586"	"-4"	"0.06948853"	"1.083503"	"-0.3752626"	"-1.063187"	"2.053411"	"-0.6466241"	"-3.3075"	
"-0.3963586"	"-4"	"0.0907135"	"1.091008"	"-0.3752626"	"-1.07612"	"1.987261"	"-0.6466241"	"-3.3075"	
"-0.4763586"	"-4"	"0.1115417"	"1.098514"	"-0.3752626"	"-1.089052"	"1.921111"	"-0.6466241"	"-3.3075"	
"-0.5563586"	"-4"	"0.1322937"	"1.106019"	"-0.3752626"	"-1.101985"	"1.854961"	"-0.6466241"	"-3.3075"	
"-0.6363586"	"-4"	"0.15448"	"1.113524"	"-0.3752626"	"-1.114917"	"1.788811"	"-0.6466241"	"-3.3075"	
"-0.7163585"	"-4"	"0.1759796"	"1.121029"	"-0.3752626"	"-1.12785"	"1.722661"	"-0.6466241"	"-3.3075"	
"-0.7963585"	"-4"	"0.1973419"	"1.128535"	"-0.3752626"	"-1.140782"	"1.656511"	"-0.6466241"	"-3.3075"	
"-0.9563585"	"-4"	"0.2187195"	"1.143545"	"-0.3752626"	"-1.166647"	"1.524211"	"-0.6466241"	"-3.3075"	
"-0.9563585"	"-4"	"0.238266"	"1.143545"	"-0.3752626"	"-1.166647"	"1.524211"	"-0.6466241"	"-3.3075"	
"-1.116359"	"-4"	"0.259491"	"1.158556"	"-0.3752626"	"-1.192513"	"1.391912"	"-0.6466241"	"-3.3075"	
"-1.196359"	"-4"	"0.2810974"	"1.166061"	"-0.3752626"	"-1.205445"	"1.325762"	"-0.6466241"	"-3.3075"	
"-1.276359"	"-4"	"0.3018341"	"1.173567"	"-0.3752626"	"-1.218378"	"1.259612"	"-0.6466241"	"-3.3075"	
"-1.356359"	"-4"	"0.3267822"	"1.181072"	"-0.3752626"	"-1.23131"	"1.193462"	"-0.6466241"	"-3.3075"	
"-1.436359"	"-4"	"0.3487091"	"1.188577"	"-0.3752626"	"-1.244243"	"1.127312"	"-0.6466241"	"-3.3075"	
"-1.516359"	"-4"	"0.3693848"	"1.196082"	"-0.3752626"	"-1.257175"	"1.061162"	"-0.6466241"	"-3.3075"	
"-1.596359"	"-4"	"0.3910065"	"1.203588"	"-0.3752626"	"-1.270108"	"0.9950117"	"-0.6466241"	"-3.3075"	
"-1.676359"	"-4"	"0.411972"	"1.211093"	"-0.3752626"	"-1.28304"	"0.9288617"	"-0.6466241"	"-3.3075"	
"-1.756359"	"-4"	"0.4332733"	"1.218598"	"-0.3752626"	"-1.295973"	"0.8627117"	"-0.6466241"	"-3.3075"	
"-1.836359"	"-4"	"0.4542084"	"1.226104"	"-0.3752626"	"-1.308905"	"0.7965617"	"-0.6466241"	"-3.3075"	
"-1.996359"	"-4"	"0.478775"	"1.241114"	"-0.3752626"	"-1.33477"	"0.6642617"	"-0.6466241"	"-3.3075"	
"-2.076359"	"-4"	"0.5000305"	"1.24862"	"-0.3752626"	"-1.347703"	"0.5981117"	"-0.6466241"	"-3.3075"	
"-2.076359"	"0"	"0"	"1.256125"	"-0.3752626"	"-1.360636"	"0.5319617"	"-0.6466241"	"-3.3075"	
"-2.076359"	"0"	"0.02079773"	"1.26363"	"-0.3752626"	"-1.373568"	"0.4658117"	"-0.6466241"	"-3.3075"	
"-2.076359"	"0"	"0.04193115"	"1.271135"	"-0.3752626"	"-1.386501"	"0.3996617"	"-0.6466241"	"-3.3075"	
"-2.076359"	"0"	"0.06278992"	"1.278641"	"-0.3752626"	"-1.399433"	"0.3335117"	"-0.6466241"	"-3.3075"	
"-2.076359"	"0"	"0.08334351"	"1.286146"	"-0.3752626"	"-1.412366"	"0.2673616"	"-0.6466241"	"-3.3075"	
"-2.076359"	"0"	"0.1078339"	"1.293651"	"-0.3752626"	"-1.425298"	"0.2012116"	"-0.6466241"	"-3.3075"	
